gene_symbol	gene_symbol_original	gene_symbol_corrected_reason	PheGenI_n	PheGenI_evidence	hgnc_id	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit.trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	download_url	download_date	mult_matches
PRMT8	PRMT8	ok	1	rs61909487, PRMT8, PMID:27846195	HGNC:5188	protein arginine methyltransferase 8	protein-coding gene	gene with protein product	Approved	12p13.32	12p13.32	NA	NA	HRMT1L3|HRMT1L4	HMT1 hnRNP methyltransferase-like 3 (S. cerevisiae)|HMT1 hnRNP methyltransferase-like 4 (S. cerevisiae)	Protein arginine methyltransferases	691	2000-08-01	2006-02-16	2006-02-16	2016-10-05	56341	ENSG00000111218	OTTHUMG00000128493	uc001qmf.5	AF263539	NM_019854	CCDS8521|CCDS58200	Q9NR22	16051612	MGI:3043083	RGD:1587677	NA	PRMT8	610086	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1259	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PROX1-AS1	PROX1-AS1	ok	1	rs7529073, PROX1-AS1, PMID:26198764	HGNC:43656	PROX1 antisense RNA 1	non-coding RNA	RNA, long non-coding	Approved	1q32.3	01q32.3	NA	NA	NA	PROX1 antisense RNA 1 (non-protein coding)	NA	NA	2012-01-23	NA	2012-08-15	2015-08-03	100505832	ENSG00000230461	OTTHUMG00000036947	uc031psa.2	AK092251	NR_037850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	URS0000812192	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PRPF3	PRPF3	ok	1	rs11587682, PRPF3, PMID:23453885	HGNC:17348	pre-mRNA processing factor 3	protein-coding gene	gene with protein product	Approved	1q21.2	01q21.2	Prp3|hPrp3|SNRNP90	NA	RP18	retinitis pigmentosa 18 (autosomal dominant)|PRP3 pre-mRNA processing factor 3 homolog (yeast)|PRP3 pre-mRNA processing factor 3 homolog (S. cerevisiae)	U4/U6 small nucleolar ribonucleoprotein 	1502	2003-12-05	NA	2013-06-10	2016-10-05	9129	ENSG00000117360	OTTHUMG00000012807	uc001eum.5	AF001947	NM_004698	CCDS951	O43395	NA	MGI:1918017	RGD:1310555	NA	PRPF3	607301	NA	NA	NA	NA	118056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PRR34	PRR34	ok	1	rs35245641, PRR34 and MIRLET7BHG, PMID:26198764	HGNC:25606	PRR34 long non-coding RNA	non-coding RNA	RNA, long non-coding	Approved	22q13.31	22q13.31	FLJ10945	NA	C22orf26	chromosome 22 open reading frame 26|proline rich 34	NA	NA	2006-06-26	2014-04-11	2018-08-09	2018-08-09	55267	ENSG00000182257	OTTHUMG00000150407	NA	AK096201	NM_018280	CCDS14071	Q9NV39	NA	NA	RGD:9382417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PRRC2A	PRRC2A	ok	1	rs1046089, PRRC2A, PMID:23894747	HGNC:13918	proline rich coiled-coil 2A	protein-coding gene	gene with protein product	Approved	6p21.33	06p21.33	G2|D6S51E	NA	BAT2	HLA-B associated transcript 2|proline-rich coiled-coil 2A	NA	NA	2001-07-13	2010-12-09	2016-01-25	2016-10-05	7916	ENSG00000204469	OTTHUMG00000031168	uc003nvb.5	M31293	NM_080686	CCDS4708	P48634	2156268|8499947	MGI:1915467	RGD:1303025	NA	PRRC2A	142580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PRRG2	PRRG2	ok	2	rs56873913, PRRG2, PMID:25056061; rs56873913, PRRG2, PMID:26198764	HGNC:9470	proline rich and Gla domain 2	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33	PRGP2	NA	NA	proline-rich Gla (G-carboxyglutamic acid) polypeptide 2	Proline rich and Gla domain containing	1249	1997-10-16	NA	2016-04-27	2016-04-27	5639	ENSG00000126460	OTTHUMG00000183153	uc002pon.4	NA	NM_000951	CCDS12773	O14669	9256434	MGI:1929596	RGD:1305444	NA	PRRG2	604429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PRSS35	PRSS35	ok	1	rs12195417, ME1 and PRSS35, PMID:26198764	HGNC:21387	serine protease 35	protein-coding gene	gene with protein product	Approved	6q14.2	06q14.2	MGC46520|dJ223E3.1	NA	C6orf158	chromosome 6 open reading frame 158|protease, serine 35	Serine proteases	738	2003-06-11	2004-07-09	2018-01-19	2018-01-19	167681	ENSG00000146250	OTTHUMG00000015113	uc003pjz.4	BC037170	NM_153362	CCDS4999	Q8N3Z0	NA	MGI:2444800	RGD:1311282	NA	PRSS35	NA	NA	NA	NA	NA	NA	NA	NA	S01.994	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PSD2	PSD2	ok	1	rs35123781, CXXC5 and PSD2, PMID:26198764	HGNC:19092	pleckstrin and Sec7 domain containing 2	protein-coding gene	gene with protein product	Approved	5q31.2	05q31.2	DKFZp761B0514|EFA6C	NA	NA	NA	Pleckstrin homology domain containing	682	2004-07-02	NA	NA	2016-10-05	84249	ENSG00000146005	OTTHUMG00000129240	uc003leu.2	AL136559	NM_032289	CCDS4216	Q9BQI7	NA	MGI:1921252	RGD:1311075	NA	PSD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PSD3	PSD3	ok	3	rs876983, PSD3, PMID:26198764; rs2634458, PSD3, PMID:27846195; rs2634458, PSD3, PMID:27846195	HGNC:19093	pleckstrin and Sec7 domain containing 3	protein-coding gene	gene with protein product	Approved	8p22	08p22	KIAA0942|HCA67|EFA6R|DKFZp761K1423|EFA6D	NA	NA	NA	Pleckstrin homology domain containing	682	2004-07-06	NA	NA	2016-10-05	23362	ENSG00000156011	OTTHUMG00000163711	uc003wyy.4	AF243495	NM_015310	CCDS34854|CCDS43720	Q9NYI0	NA	MGI:1918215	RGD:1559968	NA	PSD3	614440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PSMC1P3	PSMC1P3	ok	1	rs10250997, MTPN and PSMC1P3, PMID:23453885	HGNC:39778	proteasome 26S subunit, ATPase 1 pseudogene 3	pseudogene	pseudogene	Approved	7q33	07q33	NA	NA	NA	proteasome (prosome, macropain) 26S subunit, ATPase, 1 pseudogene 3	NA	NA	2011-03-29	NA	2016-04-04	2016-04-04	392100	ENSG00000231244	OTTHUMG00000155634	NA	NA	NG_009401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PSORS1C1	PSORS1C1	ok	1	rs3132565, PSORS1C1, PMID:26198764	HGNC:17202	psoriasis susceptibility 1 candidate 1	protein-coding gene	gene with protein product	Approved	6p21.33	06p21.33	SEEK1	NA	C6orf16	chromosome 6 open reading frame 16	NA	NA	2002-02-13	NA	2003-06-12	2018-02-14	170679	ENSG00000204540	OTTHUMG00000031077	uc003nsl.2	AB031479	NM_014068	CCDS34390	Q9UIG5	NA	NA	NA	NA	PSORS1C1	613525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PSTPIP2	PSTPIP2	ok	1	rs4890614, PSTPIP2, PMID:0	HGNC:9581	proline-serine-threonine phosphatase interacting protein 2	protein-coding gene	gene with protein product	Approved	18q21.1	18q21.1	NA	NA	NA	NA	F-BAR domain containing 	1288	1999-01-12	NA	NA	2016-10-05	9050	ENSG00000152229	OTTHUMG00000152674	uc002lbp.5	NA	NM_024430	CCDS32820	Q9H939	9804817	MGI:1335088	RGD:1563090	NA	PSTPIP2	616046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTBP2	PTBP2	ok	1	rs7544736, RPL7P9 and PTBP2, PMID:19571811	HGNC:17662	polypyrimidine tract binding protein 2	protein-coding gene	gene with protein product	Approved	1p21.3	01p21.3	brPTB|nPTB|PTB|PTBLP	NA	NA	NA	RNA binding motif containing	725	2002-01-25	NA	NA	2014-11-19	58155	ENSG00000117569	OTTHUMG00000010685	uc001drq.4	AB051232	NM_001300985	CCDS754|CCDS72828|CCDS72829|CCDS72830	Q9UKA9	11003644	MGI:1860489	RGD:1359267	NA	PTBP2	608449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTGIS	PTGIS	ok	2	rs7267348, PTGIS, PMID:26198764; rs7267348, PTGIS, PMID:25056061	HGNC:9603	prostaglandin I2 synthase	protein-coding gene	gene with protein product	Approved	20q13.13	20q13.13	PGIS|CYP8A1	cytochrome P450, family 8, subfamily A, polypeptide 1|prostacyclin synthase	NA	prostaglandin I2 (prostacyclin) synthase	Cytochrome P450 family 8	1006	1994-07-28	NA	2016-09-12	2016-10-05	5740	ENSG00000124212	OTTHUMG00000033077	uc002xut.4	NA	NM_000961	CCDS13419	Q16647	8812456	MGI:1097156	RGD:3438	Human Cytochrome P450 (CYP) Allele Nomenclature Committee|http://www.cypalleles.ki.se/	PTGIS	601699	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1356	NA	NA	NA	NA	5.3.99.4	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTGS2	PTGS2	ok	1	rs10911902, PDC and PTGS2, PMID:18347602	HGNC:9605	prostaglandin-endoperoxide synthase 2	protein-coding gene	gene with protein product	Approved	1q31.1	01q31.1	COX2	prostaglandin G/H synthase 2|cyclooxygenase 2	NA	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	NA	NA	1992-10-28	NA	2016-01-25	2016-10-05	5743	ENSG00000073756	OTTHUMG00000035473	uc001gsb.4	D28235	NM_000963	CCDS1371	P35354	1380156	MGI:97798	RGD:620349	NA	PTGS2	600262	NA	NA	NA	NA	470924	NA	NA	NA	NA	objectId:1376	NA	NA	NA	NA	1.14.99.1	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTK6	PTK6	ok	1	rs427230, PPDPF and PTK6, PMID:26198764	HGNC:9617	protein tyrosine kinase 6	protein-coding gene	gene with protein product	Approved	20q13.33	20q13.33	BRK	NA	NA	PTK6 protein tyrosine kinase 6	SH2 domain containing|PTK6 family tyrosine kinases	741|1645	1992-10-02	NA	2013-02-18	2016-10-05	5753	ENSG00000101213	OTTHUMG00000033039	uc002yfg.5	U61412	NM_001256358	CCDS13524|CCDS74750	Q13882	8247543|9284935	MGI:99683	RGD:1309098	NA	PTK6	602004	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:2182	NA	NA	NA	NA	2.7.10.1	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTMAP6	PTMAP6	ok	1	rs11699237, PTMAP6 and BMP7, PMID:23212062	HGNC:16573	prothymosin alpha pseudogene 6	pseudogene	pseudogene	Approved	20q13.31	20q13.31	dJ539E24.2	NA	NA	prothymosin, alpha pseudogene 6	NA	NA	2001-09-17	NA	2018-01-23	2018-01-23	170542	ENSG00000237000	OTTHUMG00000032804	NA	AL121920	NG_001051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTMAP8	PTMAP8	ok	1	rs1499972, PTMAP8 and IGSF11, PMID:26198764	HGNC:42437	prothymosin alpha pseudogene 8	pseudogene	pseudogene	Approved	3q13.31	03q13.31	NA	NA	NA	prothymosin, alpha pseudogene 8	NA	NA	2011-07-27	NA	2018-01-23	2018-01-23	728873	ENSG00000243014	OTTHUMG00000159348	NA	NA	NG_031895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPN13	PTPN13	ok	1	rs113925979, PTPN13, PMID:27846195	HGNC:9646	protein tyrosine phosphatase, non-receptor type 13	protein-coding gene	gene with protein product	Approved	4q21.3	04q21.3	PTP1E|PTP-BAS|PTPL1|PTP-BL	APO-1/CD95 (Fas)-associated phosphatase	NA	protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase)	Protein tyrosine phosphatases, non-receptor type|PDZ domain containing|FERM domain containing	812|1220|1293	1995-02-17	NA	2016-01-11	2016-01-11	5783	ENSG00000163629	OTTHUMG00000160968	uc003hpz.4	NA	NM_006264	CCDS47093|CCDS47094|CCDS47095|CCDS47096	Q12923	8287977	MGI:103293	RGD:1563360	NA	PTPN13	600267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPN6	PTPN6	ok	1	rs7963446, PTPN6, PMID:27846195	HGNC:9658	protein tyrosine phosphatase, non-receptor type 6	protein-coding gene	gene with protein product	Approved	12p13.31	12p13.31	HCP|HCPH|PTP-1C|SHP-1|SHP1	NA	NA	NA	SH2 domain containing|Protein tyrosine phosphatases, non-receptor type	741|812	1992-02-12	NA	NA	2014-11-19	5777	ENSG00000111679	OTTHUMG00000168518	uc001qsa.1	NA	NM_002831	CCDS41744|CCDS44820|CCDS44821	P29350	1639416	MGI:96055	RGD:620660	NA	PTPN6	176883	NA	NA	NA	NA	470932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRD	PTPRD	ok	2	rs4740446, PTPRD, PMID:26198764; rs10758913, TMEM261 and PTPRD, PMID:27846195	HGNC:9668	protein tyrosine phosphatase, receptor type D	protein-coding gene	gene with protein product	Approved	9p24.1-p23	09p24.1-p23	PTPD|HPTP	NA	NA	NA	Fibronectin type III domain containing|I-set domain containing|Protein tyrosine phosphatases, receptor type	555|593|813	1992-02-12	NA	2016-01-06	2018-02-13	5789	ENSG00000153707	OTTHUMG00000021005	uc064scf.1	X54133	NM_001040712	CCDS43786|CCDS55288|CCDS55289|CCDS55290|CCDS6472|CCDS75813	P23468	7896816|8355697	MGI:97812	RGD:1561090	NA	PTPRD	601598	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1853	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRF	PTPRF	ok	2	rs11210892, PTPRF and KDM4A, PMID:25056061; rs3001723, PTPRF, PMID:26198764	HGNC:9670	protein tyrosine phosphatase, receptor type F	protein-coding gene	gene with protein product	Approved	1p34.2	01p34.2	NA	NA	LAR	NA	Fibronectin type III domain containing|I-set domain containing|Protein tyrosine phosphatases, receptor type	555|593|813	1989-06-30	NA	2016-01-06	2016-10-05	5792	ENSG00000142949	OTTHUMG00000007501	uc001cjs.4	Y00815	NM_001329137	CCDS489|CCDS490	P10586	7558042	MGI:102695	RGD:3453	NA	PTPRF	179590	NA	NA	NA	NA	410737	NA	NA	NA	NA	objectId:1855	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRG	PTPRG	ok	1	rs11130874, PTPRG, PMID:21926974	HGNC:9671	protein tyrosine phosphatase, receptor type G	protein-coding gene	gene with protein product	Approved	3p14.2	03p14.2	RPTPG	NA	PTPG	NA	Fibronectin type III domain containing|Protein tyrosine phosphatases, receptor type	555|813	1991-05-15	NA	2016-01-06	2016-10-05	5793	ENSG00000144724	OTTHUMG00000158660	uc003dlb.4	L09247	NM_002841	CCDS2895	P23470	1711217	MGI:97814	RGD:620774	NA	PTPRG	176886	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1856	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRK	PTPRK	ok	1	rs7742212, PTPRK, PMID:26198764	HGNC:9674	protein tyrosine phosphatase, receptor type K	protein-coding gene	gene with protein product	Approved	6q22.33	06q22.33	R-PTP-kappa	NA	NA	NA	Fibronectin type III domain containing|Immunoglobulin like domain containing|Protein tyrosine phosphatases, receptor type	555|594|813	1998-02-09	NA	2016-01-06	2016-10-05	5796	ENSG00000152894	OTTHUMG00000015536	uc003qbj.4	L77886	NM_001135648	CCDS5137|CCDS47473|CCDS75517|CCDS78179	Q15262	9047348|8663237	MGI:103310	RGD:619706	NA	PTPRK	602545	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1859	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRT	PTPRT	ok	1	rs79886049, PTPRT, PMID:27846195	HGNC:9682	protein tyrosine phosphatase, receptor type T	protein-coding gene	gene with protein product	Approved	20q12-q13.11	20q12-q13.11	RPTPrho|KIAA0283	NA	NA	NA	Fibronectin type III domain containing|Immunoglobulin like domain containing|Protein tyrosine phosphatases, receptor type	555|594|813	1999-08-26	NA	2016-01-06	2018-02-13	11122	ENSG00000196090	OTTHUMG00000033040	uc061xcb.1	AF043644	NM_007050	CCDS42874|CCDS68127	O14522	9486824|9602027	MGI:1321152	RGD:1309653	NA	PTPRT	608712	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1867	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTPRU	PTPRU	ok	4	rs1498232, PTPRU and MATN1, PMID:26198764; rs1498232, PTPRU and MATN1, PMID:25056061; rs6694545, PTPRU and MATN1, PMID:23453885; rs1009080, PTPRU and MATN1, PMID:21926974	HGNC:9683	protein tyrosine phosphatase, receptor type U	protein-coding gene	gene with protein product	Approved	1p35.3	01p35.3	PTPRO|hPTP-J|PCP-2|FMI|PTP	pi R-PTP-Psi	NA	NA	Fibronectin type III domain containing|Protein tyrosine phosphatases, receptor type	555|813	1999-10-28	NA	2016-01-06	2016-04-25	10076	ENSG00000060656	OTTHUMG00000003699	uc001bru.4	U71075	NM_001195001	CCDS334|CCDS335|CCDS44098|CCDS53290	Q92729	8700514|9434160	MGI:1321151	RGD:620782	NA	PTPRU	602454	NA	NA	NA	NA	NA	NA	NA	NA	NA	objectId:1868	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PTTG4P	PTTG4P	ok	1	rs1987778, PTTG4P and SNORD56B, PMID:26198764	HGNC:20055	pituitary tumor-transforming 4 pseudogene	pseudogene	pseudogene	Approved	14q24.2	14q24.2	NA	NA	NA	NA	NA	NA	2003-01-13	NA	NA	2014-11-19	326315	ENSG00000258571	OTTHUMG00000171288	NA	NA	NG_002565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PUS7P1	PUS7P1	ok	1	rs141473550, PABPC1P11 and PUS7P1, PMID:27846195	HGNC:49779	pseudouridylate synthase 7 pseudogene 1	pseudogene	pseudogene	Approved	9p22.2	09p22.2	NA	NA	NA	NA	NA	NA	2014-02-14	NA	NA	2014-02-14	100421790	NA	NA	NA	NA	NG_023877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PGOHUM00000236397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PWWP2A	PWWP2A	ok	1	rs75583333, PWWP2A and FABP6, PMID:26821981	HGNC:29406	PWWP domain containing 2A	protein-coding gene	gene with protein product	Approved	5q33.3	05q33.3	KIAA1935	NA	NA	NA	PWWP domain containing	1147	2007-10-22	NA	NA	2011-03-23	114825	ENSG00000170234	OTTHUMG00000163546	uc011ded.3	NA	NM_001130864	CCDS47331|CCDS47332|CCDS58990	Q96N64	NA	MGI:1918052	RGD:1305891	NA	PWWP2A	617823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PXDNL	PXDNL	ok	5	rs7013653, CYCSP22 and PXDNL, PMID:0; rs6473406, CYCSP22 and PXDNL, PMID:0; rs7016107, CYCSP22 and PXDNL, PMID:0; rs10102886, CYCSP22 and PXDNL, PMID:0; rs6473431, CYCSP22 and PXDNL, PMID:0	HGNC:26359	peroxidasin like	protein-coding gene	gene with protein product	Approved	8q11.22-q11.23	08q11.22-q11.23	FLJ25471|PMR1	polysomal ribonuclease 1 homolog (Xenopus)	NA	peroxidasin homolog-like (Drosophila)|peroxidasin homolog (Drosophila)-like	I-set domain containing	593	2005-07-19	NA	2015-11-09	2018-02-13	137902	ENSG00000147485	OTTHUMG00000164244	uc003xqu.5	NA	NM_144651	CCDS47855	A1KZ92	22543864|24924147	NA	NA	NA	PXDNL	615904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
PYDC2	PYDC2	ok	1	rs140130327, PYDC2 and FGF12, PMID:26198764	HGNC:33512	pyrin domain containing 2	protein-coding gene	gene with protein product	Approved	3q28	03q28	POP2	NA	NA	NA	Pyrin domain containing	994	2008-07-29	NA	NA	2015-07-22	152138	ENSG00000253548	OTTHUMG00000156167	uc011bso.2	NA	NM_001083308	NA	Q56P42	17178784	NA	NA	NA	PYDC2	615701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
QKI	QKI	ok	2	rs9347865, QKI and C6orf118, PMID:26821981; rs6919939, QKI and C6orf118, PMID:26198764	HGNC:21100	QKI, KH domain containing RNA binding	protein-coding gene	gene with protein product	Approved	6q26	06q26	QK3	NA	NA	quaking homolog, KH domain RNA binding (mouse)	NA	NA	2003-05-19	NA	2016-07-01	2016-07-01	9444	ENSG00000112531	OTTHUMG00000015977	uc003qui.3	AB067798	NM_006775	CCDS5285|CCDS5286|CCDS5287|CCDS43525|CCDS75546	Q96PU8	10535969	MGI:97837	RGD:1584886	NA	QKI	609590	NA	NA	NA	NA	460502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
QPCT	QPCT	ok	2	rs2373000, QPCT, PMID:23974872; rs3770752, QPCT, PMID:26198764	HGNC:9753	glutaminyl-peptide cyclotransferase	protein-coding gene	gene with protein product	Approved	2p22.2	02p22.2	QC|GCT	glutaminyl cyclase	NA	NA	NA	NA	1999-11-16	NA	2008-07-31	2016-10-05	25797	ENSG00000115828	OTTHUMG00000100963	uc002rqg.4	X71125	NM_012413	CCDS1790	Q16769	7999256	MGI:1917786	RGD:1562284	NA	QPCT	607065	NA	NA	NA	NA	NA	NA	NA	M28.974	NA	objectId:2411	NA	NA	NA	NA	2.3.2.5	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RAB11FIP5	RAB11FIP5	ok	1	rs78944489, RAB11FIP5 and NOTO, PMID:26198764	HGNC:24845	RAB11 family interacting protein 5	protein-coding gene	gene with protein product	Approved	2p13.2	02p13.2	GAF1|KIAA0857|RIP11|pp75	NA	NA	RAB11 family interacting protein 5 (class I)	C2 domain containing|RAB11 binding domain containing	823|1623	2004-07-22	NA	2016-04-29	2016-10-05	26056	ENSG00000135631	OTTHUMG00000129779	uc002siu.4	AF334812	NM_015470	CCDS1923	Q9BXF6	10048485|11163216	MGI:1098586	RGD:1592069	NA	RAB11FIP5	605536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
RAB6C	RAB6C	ok	1	rs13020137, RAB6C and ARHGAP42P2, PMID:26198764	HGNC:16525	RAB6C, member RAS oncogene family	protein-coding gene	gene with protein product	Approved	2q21.1	02q21.1	WTH3	NA	NA	NA	RAB, member RAS oncogene GTPases	388	2001-09-14	NA	NA	2015-09-04	84084	ENSG00000222014	OTTHUMG00000153487	uc002tpx.2	AF124200	NM_032144	CCDS46408	Q9H0N0	11054569|17426708	NA	NA	NA	RAB6C	612909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ftp://ftp.ebi.ac.uk/pub/databases/genenames/new/tsv/hgnc_complete_set.txt	2018_12_31	NA
