Entry	Trait	SNP_rsID	anno_class	gene1_symbol	gene1_ID	gene2_symbol	gene2_ID	car	pos	PValue	source	PubMed	analysis_ID	study_ID	study_name	population
1329	Schizophrenia	61826828	intergenic	RNA5SP68	100873303	RPL30P1	100270975	1	174046123	9E-6	NHGRI	26198764				Arab
1330	Schizophrenia	1170612	intron	CNTNAP5	129684	CNTNAP5	129684	2	124225479	9E-6	NHGRI	22885689				European
1331	Schizophrenia	16855271	intergenic	PHF5GP	450234	CERS6	253782	2	168319860	9E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1332	Schizophrenia	78901727	intergenic	RPS17P8	100271070	GLULP6	343981	2	193755470	9E-6	NHGRI	26198764				Arab
1333	Schizophrenia	2058710	intron	GPR1-AS	101669764	GPR1-AS	101669764	2	206257058	9E-6	NHGRI	22688191				European
1334	Schizophrenia	79844775	intergenic	CRYGFP	1423	PKP4P1	402116	2	209176663	9E-6	NHGRI	26198764				Arab
1335	Schizophrenia	1647768	intron	PECR	55825	PECR	55825	2	216078567	9E-6	NHGRI	27846195				European
1336	Schizophrenia	76008570	intergenic	NYAP2	57624	MIR5702	100847053	2	226611691	9E-6	NHGRI	27846195				European
1337	Schizophrenia	13072940	intergenic	HSPD1P6	645548	TRANK1	9881	3	36801132	9E-6	NHGRI	23453885				European
1338	Schizophrenia	9883949	intron	ZBTB20	26137	ZBTB20	26137	3	114452543	9E-6	NHGRI	26198764				Arab
1339	Schizophrenia	9883949	nearGene-5	LOC101929754	101929754	LOC101929754	101929754	3	114452543	9E-6	NHGRI	26198764				Arab
1340	Schizophrenia	2811474	intron	EEFSEC	60678	EEFSEC	60678	3	128174008	9E-6	NHGRI	26198764				Arab
1341	Schizophrenia	16863064	intron	LPP	4026	LPP	4026	3	188169789	9E-6	NHGRI	26198764				Arab
1342	Schizophrenia	10446497	intron	PAK2	5062	PAK2	5062	3	196819658	9E-6	NHGRI	26198764				Arab
1343	Schizophrenia	1923775	intron	POLN	353497	POLN	353497	4	2101369	9E-6	NHGRI	27846195				European
1344	Schizophrenia	959770	intron	ZFYVE28	57732	ZFYVE28	57732	4	2393570	9E-6	NHGRI	23212062				European
1345	Schizophrenia	115342620	intron	LNX1	84708	LNX1	84708	4	53526544	9E-6	NHGRI	27846195				European
1346	Schizophrenia	76540759	intergenic	ACTN4P1	344978	HAVCR1P2	100421002	4	116607403	9E-6	NHGRI	27846195				European
1347	Schizophrenia	4246774	intron	LOC102467655	102467655	LOC102467655	102467655	5	68196284	9E-6	NHGRI	26198764				Arab
1348	Schizophrenia	12652777	intron	SGCD	6444	SGCD	6444	5	156348065	9E-6	NHGRI	26198764				Arab
1349	Schizophrenia	146641304	intergenic	ADAMTS2	9509	RUFY1	80230	5	179493201	9E-6	NHGRI	26198764				Arab
1350	Schizophrenia	9359762	intergenic	AKIRIN2	55122	SPACA1	81833	6	87939728	9E-6	NHGRI	26249676				NR
1351	Schizophrenia	9491640	intergenic	EIF4EBP2P3	100190924	POU3F2	5454	6	98471388	9E-6	NHGRI	19023125				European
1352	Schizophrenia	7742212	intron	PTPRK	5796	PTPRK	5796	6	128007688	9E-6	NHGRI	26198764				Arab
1353	Schizophrenia	1521470	intron	ADCY1	107	ADCY1	107	7	45607253	9E-6	NHGRI	26198764				Arab
1354	Schizophrenia	73405966	intron	CUX1	1523	CUX1	1523	7	102032019	9E-6	NHGRI	26198764				Arab
1355	Schizophrenia	141443024	intron	TDRP	157695	TDRP	157695	8	510240	9E-6	NHGRI	27846195				European
1356	Schizophrenia	80058639	intron	DLGAP2	9228	DLGAP2	9228	8	1214070	9E-6	NHGRI	27846195				European
1357	Schizophrenia	13268772	intron	CSMD1	64478	CSMD1	64478	8	3362037	9E-6	NHGRI	27922604				East Asian
1358	Schizophrenia	6981717	intron	MMP16	4325	MMP16	4325	8	88176225	9E-6	NHGRI	26198764				Arab
1359	Schizophrenia	10106298	intron	LOC101927245	101927245	LOC101927245	101927245	8	102676153	9E-6	NHGRI	26198764				Arab
1360	Schizophrenia	9650682	intron	SNAPC3	6619	SNAPC3	6619	9	15457779	9E-6	NHGRI	26198764				Arab
1361	Schizophrenia	202106186	intergenic	SMC5	23137	KLF9	687	9	70368818	9E-6	NHGRI	27846195				European
1362	Schizophrenia	2944499	intron	TCERG1L	256536	TCERG1L	256536	10	131235052	9E-6	NHGRI	27846195				European
1363	Schizophrenia	1565411	intergenic	PHF21A	51317	CREB3L1	90993	11	46207098	9E-6	NHGRI	26198764				Arab
1364	Schizophrenia	118162387	intergenic	HTR3B	9177	HTR3A	3359	11	113949306	9E-6	NHGRI	26198764				Arab
1365	Schizophrenia	11215609	intergenic	FTLP7	441623	LINC00900	283143	11	115593028	9E-6	NHGRI	26198764				Arab
1366	Schizophrenia	35659386	intron	NTM	50863	NTM	50863	11	131430474	9E-6	NHGRI	26198764				Arab
1367	Schizophrenia	148114321	intron	RALGAPA1	253959	RALGAPA1	253959	14	35744236	9E-6	NHGRI	26198764				Arab
1368	Schizophrenia	4901536	intron	SAMD4A	23034	SAMD4A	23034	14	54733816	9E-6	NHGRI	27846195				European
1369	Schizophrenia	11624682	intron	VIPAS39	63894	VIPAS39	63894	14	77429295	9E-6	NHGRI	27846195				European
1370	Schizophrenia	142453246	intron	SHC4	399694	SHC4	399694	15	48862521	9E-6	NHGRI	26198764				Arab
1371	Schizophrenia	216452	nearGene-5	TBC1D29	26083	TBC1D29	26083	17	30556723	9E-6	NHGRI	26198764				Arab
1372	Schizophrenia	4968361	intergenic	MIR4729	100616204	DHX40	79665	17	59425467	9E-6	NHGRI	26198764				Arab
1373	Schizophrenia	6566288	intron	LOC643542	643542	LOC643542	643542	18	67518184	9E-6	NHGRI	27846195				European
1374	Schizophrenia	6566288	nearGene-5	DSEL	92126	DSEL	92126	18	67518184	9E-6	NHGRI	27846195				European
1375	Schizophrenia	34232444	intergenic	MIR4747	100616337	KDM4B	23030	19	4965393	9E-6	NHGRI	26198764				Arab
1376	Schizophrenia	28785552	intron	ZNF611	81856	ZNF611	81856	19	52730908	9E-6	NHGRI	27846195				European
1377	Schizophrenia	1533087	intergenic	TCF15	6939	SRXN1	140809	20	614136	9E-6	NHGRI	23453885				European
1378	Schizophrenia	2413045	intron	LIMK2	3985	LIMK2	3985	22	31269876	9E-6	NHGRI	26198764				Arab
1379	Schizophrenia	3751954	intron	CBX2	84733	CBX2	84733	17	79779686	9.51E-6	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1380	Schizophrenia	6571178	intergenic	NPM1P10	10837	HACE1	57531	6	104319001	9.84E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1381	Schizophrenia	7514280	intron	FAM69A	388650	FAM69A	388650	1	92855312	9.85E-6	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1382	Schizophrenia	6604026	intron	RPL5	6125	RPL5	6125	1	92838046	1.01E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1383	Schizophrenia	6604026	intron	FAM69A	388650	FAM69A	388650	1	92838046	1.01E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1384	Schizophrenia	17145441	intergenic	HULC	728655	OFCC1	266553	6	9138077	1.12E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1385	Schizophrenia	1341118	intergenic	NPM1P10	10837	HACE1	57531	6	104306771	1.12E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1386	Schizophrenia	10498331	intron	KIAA0391	9692	KIAA0391	9692	14	35167163	1.12E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1387	Schizophrenia	9391181	intergenic	NPM1P10	10837	HACE1	57531	6	104311268	1.19E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1388	Schizophrenia	444944	intergenic	RPL39P17	100271024	NUP210	23225	3	13076499	1.3E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1389	Schizophrenia	10865802	intron	LOC101927874	101927874	LOC101927874	101927874	3	25023407	1.32E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1390	Schizophrenia	2044117	intron	NALCN-AS1	100885778	NALCN-AS1	100885778	13	101055958	1.34E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1391	Schizophrenia	2044117	intron	NALCN	259232	NALCN	259232	13	101055958	1.34E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1392	Schizophrenia	814372	intergenic	NPM1P10	10837	HACE1	57531	6	104320958	1.37E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1393	Schizophrenia	9377619	intergenic	NPM1P10	10837	HACE1	57531	6	104145992	1.44E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1394	Schizophrenia	4417811	intergenic	KBTBD8	84541	MIR4272	100422941	3	67095003	1.52E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1395	Schizophrenia	7144806	intron	KIAA0391	9692	KIAA0391	9692	14	35168511	1.53E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1396	Schizophrenia	6571481	intergenic	NUBPL	80224	ARHGAP5-AS1	84837	14	31885870	1.55E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1397	Schizophrenia	2123461	intron	PPP1R36	145376	PPP1R36	145376	14	64573962	1.66E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1398	Schizophrenia	17785382	nearGene-3	LRP8	7804	LRP8	7804	1	53242281	1.74E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1399	Schizophrenia	17785382	intron	LOC100507564	100507564	LOC100507564	100507564	1	53242281	1.74E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1400	Schizophrenia	2632401	intron	SMARCAD1	56916	SMARCAD1	56916	4	94225904	1.74E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1401	Schizophrenia	1335258	intergenic	TPT1P9	389787	BRINP1	1620	9	118565045	1.77E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1402	Schizophrenia	7735699	intergenic	CMYA5	202333	MTX3	345778	5	79803641	1.78E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1403	Schizophrenia	12516214	intergenic	C5orf30	90355	NUDT12	83594	5	103516539	1.79E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1404	Schizophrenia	447871	intergenic	NPM1P10	10837	HACE1	57531	6	104317992	1.9E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1405	Schizophrenia	6444931	intergenic	MIR6828	102465497	SLC7A14	57709	3	170445686	1.96E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1406	Schizophrenia	12646184	intron	SMARCAD1	56916	SMARCAD1	56916	4	94262065	1.96E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1407	Schizophrenia	549374	intergenic	NPM1P10	10837	HACE1	57531	6	104321102	2E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1408	Schizophrenia	6571697	intron	KIAA0391	9692	KIAA0391	9692	14	35171508	2.02E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1409	Schizophrenia	10733631	intergenic	TPT1P9	389787	BRINP1	1620	9	118601779	2.07E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1410	Schizophrenia	7125438	intron	OPCML	4978	OPCML	4978	11	132533016	2.08E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1411	Schizophrenia	3751403	intron	NALCN-AS1	100885778	NALCN-AS1	100885778	13	101049395	2.1E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1412	Schizophrenia	7764670	intergenic	NPM1P10	10837	HACE1	57531	6	104326356	2.19E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1413	Schizophrenia	4357934	intron	CDH13	1012	CDH13	1012	16	83557612	2.19E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1414	Schizophrenia	9292991	intergenic	GUSBP1	728411	CDH12	1010	5	21617555	2.23E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1415	Schizophrenia	17176973	intergenic	CTD-2154B17.1	102723441	CTNND2	1501	5	10811362	2.27E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1416	Schizophrenia	2729993	intergenic	CYCSP3	349198	RPL10AP3	137107	8	34139533	2.27E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1417	Schizophrenia	9391184	intron	LOC102724443	102724443	LOC102724443	102724443	6	104332624	2.39E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1418	Schizophrenia	11097407	intron	SMARCAD1	56916	SMARCAD1	56916	4	94224984	2.46E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1419	Schizophrenia	3800917	intron	MAD1L1	8379	MAD1L1	8379	7	2128304	2.47E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1420	Schizophrenia	3104917	intron	C8orf37-AS1	100616530	C8orf37-AS1	100616530	8	95456753	2.52E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1421	Schizophrenia	16936504	intergenic	PCAT5	102578074	MTND5P17	100873353	10	35994145	2.56E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1422	Schizophrenia	2664871	intron	SMARCAD1	56916	SMARCAD1	56916	4	94225130	2.59E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1423	Schizophrenia	7825274	intergenic	LPL	4023	RPL30P9	100270981	8	19984677	2.62E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1424	Schizophrenia	9851868	intergenic	ALDH1L1-AS2	100862662	KLF15	28999	3	126314679	2.63E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1425	Schizophrenia	766968	intron	SLC35A5	55032	SLC35A5	55032	3	112573031	2.64E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1426	Schizophrenia	4316112	intron	NRG1	3084	NRG1	3084	8	32562829	2.73E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1427	Schizophrenia	17127600	intron	TC2N	123036	TC2N	123036	14	91813639	2.74E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1428	Schizophrenia	404900	intergenic	NPM1P10	10837	HACE1	57531	6	104318047	2.77E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1429	Schizophrenia	10759986	intergenic	TPT1P9	389787	BRINP1	1620	9	118601150	2.89E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1430	Schizophrenia	6989777	intron	NRG1	3084	NRG1	3084	8	32558164	2.96E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1431	Schizophrenia	17038960	intergenic	LEF1-AS1	641518	RPSAP34	100270876	4	108374756	3E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1432	Schizophrenia	17691420	intergenic	UQCRFS1	7386	VSTM2B	342865	19	29239969	3.1E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1433	Schizophrenia	6468235	intergenic	CYCSP3	349198	RPL10AP3	137107	8	34163149	3.14E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1434	Schizophrenia	9930750	intron	CDH13	1012	CDH13	1012	16	83555884	3.14E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1435	Schizophrenia	6472491	intergenic	SLCO5A1	81796	SDCBPP2	100129960	8	69884070	3.15E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1436	Schizophrenia	11206127	intron	LRP8	7804	LRP8	7804	1	53247877	3.16E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1437	Schizophrenia	660870	intergenic	SNORA66	26782	MTF2	22823	1	92979860	3.16E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1438	Schizophrenia	13065441	intron	TNIK	23043	TNIK	23043	3	171277546	3.16E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1439	Schizophrenia	10874746	intron	FAM69A	388650	FAM69A	388650	1	92858414	3.17E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1440	Schizophrenia	7013653	intergenic	CYCSP22	360175	PXDNL	137902	8	50858371	3.21E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1441	Schizophrenia	4703978	intron	EDIL3	10085	EDIL3	10085	5	84030778	3.22E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1442	Schizophrenia	35648	intergenic	LINC00595	414243	ZMIZ1-AS1	283050	10	78742102	3.27E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1443	Schizophrenia	2529059	intergenic	NPY	4852	MPP6	51678	7	24543155	3.32E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1444	Schizophrenia	56500751	intergenic	BAGE2	85319	TPTE	7179	21	10510446	3.37E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1445	Schizophrenia	10816353	intergenic	SLC25A6P5	100129319	MIR8081	102465995	9	105921319	3.44E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1446	Schizophrenia	16933618	intergenic	RPL29P27	100130792	FAR2	55711	12	28928890	3.44E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1447	Schizophrenia	2087170	intron	SMARCAD1	56916	SMARCAD1	56916	4	94241809	3.46E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1448	Schizophrenia	2277908	intron	ANKRD11	29123	ANKRD11	29123	16	89305431	3.47E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1449	Schizophrenia	10192210	intron	CAPN14	440854	CAPN14	440854	2	31192211	3.52E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1450	Schizophrenia	2633578	intergenic	BTLA	151888	OR7E100P	81430	3	112501934	3.53E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1451	Schizophrenia	10759987	intergenic	TPT1P9	389787	BRINP1	1620	9	118601856	3.57E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1452	Schizophrenia	17149424	intron	DDX31	64794	DDX31	64794	9	132658497	3.64E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1453	Schizophrenia	8016004	intergenic	NUBPL	80224	ARHGAP5-AS1	84837	14	31868791	3.64E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1454	Schizophrenia	2151784	intergenic	NUBPL	80224	ARHGAP5-AS1	84837	14	31874871	3.65E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1455	Schizophrenia	2633580	nearGene-5	BTLA	151888	BTLA	151888	3	112500906	3.66E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1456	Schizophrenia	10979414	intergenic	CHCHD4P2	100128657	RPL36P14	347292	9	108625073	3.67E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1457	Schizophrenia	13327342	intergenic	LINC00870	201617	RYBP	23429	3	72226064	3.68E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1458	Schizophrenia	13074688	intergenic	LINC00870	201617	RYBP	23429	3	72229749	3.73E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1459	Schizophrenia	7248363	intron	PGPEP1	54858	PGPEP1	54858	19	18357076	3.85E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1460	Schizophrenia	11764337	intron	MAD1L1	8379	MAD1L1	8379	7	1852673	3.86E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1461	Schizophrenia	6473406	intergenic	CYCSP22	360175	PXDNL	137902	8	50825169	3.88E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1462	Schizophrenia	6963574	intron	MKLN1	4289	MKLN1	4289	7	131356823	3.99E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1463	Schizophrenia	5955415	intergenic	HNRNPA3P3	643689	RPS17P17	100271230	X	140231900	3.99E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1464	Schizophrenia	2155907	intergenic	RNA5SP347	100873609	CNTN5	53942	11	98223945	4.02E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1465	Schizophrenia	2941579	intron	SPTBN1	6711	SPTBN1	6711	2	54634688	4.11E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1466	Schizophrenia	17149524	intron	GTF3C4	9329	GTF3C4	9329	9	132681420	4.12E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1467	Schizophrenia	2878083	intergenic	ASB1	51665	LINC01107	151171	2	238508150	4.21E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1468	Schizophrenia	10815468	intron	KDM4C	23081	KDM4C	23081	9	6784726	4.26E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1469	Schizophrenia	993804	intron	LOC101927874	101927874	LOC101927874	101927874	3	25070680	4.39E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1470	Schizophrenia	2587562	intergenic	TRPA1	8989	RNA5SP271	100873524	8	72078803	4.42E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1471	Schizophrenia	869987	intron	LRP8	7804	LRP8	7804	1	53257518	4.54E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1472	Schizophrenia	17074003	intron	LOC101927404	101927404	LOC101927404	101927404	18	64942067	4.56E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1473	Schizophrenia	521428	intergenic	SNORA66	26782	MTF2	22823	1	92979940	4.57E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1474	Schizophrenia	726800	intron	HS3ST3A1	9955	HS3ST3A1	9955	17	13597287	4.58E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1475	Schizophrenia	12236180	intergenic	FAM71BP1	100421478	CAAP1	79886	9	26675174	4.63E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1476	Schizophrenia	4732838	intron	ELP3	55140	ELP3	55140	8	28184670	4.66E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1477	Schizophrenia	2509843	intergenic	RNA5SP347	100873609	CNTN5	53942	11	98254676	4.7E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1478	Schizophrenia	1524183	intergenic	ADH5P2	343296	HMGB1P18	646526	1	79714204	4.82E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1479	Schizophrenia	4733132	intron	NRG1	3084	NRG1	3084	8	32568225	4.82E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1480	Schizophrenia	1952966	intergenic	NUBPL	80224	ARHGAP5-AS1	84837	14	31969278	4.84E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1481	Schizophrenia	10224497	intron	MAD1L1	8379	MAD1L1	8379	7	2110332	4.88E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1482	Schizophrenia	4143844	intron	VPS13C	54832	VPS13C	54832	15	62020641	4.93E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1483	Schizophrenia	5177	UTR-3	LRP8	7804	LRP8	7804	1	53246063	5E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1484	Schizophrenia	352892	intron	KYNU	8942	KYNU	8942	2	143000356	5.04E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1485	Schizophrenia	173896	intron	NREP	9315	NREP	9315	5	111771418	5.04E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1486	Schizophrenia	7002672	intron	CYP7B1	9420	CYP7B1	9420	8	64694359	5.04E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1487	Schizophrenia	1605834	intergenic	RNA5SP87	100873320	KLHL29	114818	2	22353228	5.11E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1488	Schizophrenia	12430088	intron	NALCN-AS1	100885778	NALCN-AS1	100885778	13	101051724	5.11E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1489	Schizophrenia	12140791	intron	NOS1AP	9722	NOS1AP	9722	1	162121494	5.12E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1490	Schizophrenia	2059606	intron	HPGDS	27306	HPGDS	27306	4	94334127	5.15E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1491	Schizophrenia	11655081	intron	ARSG	22901	ARSG	22901	17	68386068	5.18E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1492	Schizophrenia	1009850	intron	CERCAM	51148	CERCAM	51148	9	128431386	5.21E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1493	Schizophrenia	12558641	intergenic	ATP5G2P4	654480	PPP1R2P9	80316	X	42126599	5.22E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1494	Schizophrenia	7866602	intergenic	TPT1P9	389787	BRINP1	1620	9	118602525	5.24E-5	dbGaP	0	2857	21	Genome-Wide Association Study of Schizophrenia	European
1495	Schizophrenia	601962	intergenic	DUSP4	1846	RPL17P33	646909	8	29393029	5.33E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1496	Schizophrenia	4238691	intron	CDH13	1012	CDH13	1012	16	83536276	5.55E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1497	Schizophrenia	7591430	intron	LINC00299	339789	LINC00299	339789	2	8147820	5.64E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1498	Schizophrenia	6497465	intergenic	SNRPEP3	100129329	GP2	2813	16	20277475	5.82E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1499	Schizophrenia	8054898	intergenic	SNRPEP3	100129329	GP2	2813	16	20279132	5.82E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1500	Schizophrenia	339676	intron	CCDC13	152206	CCDC13	152206	3	42759286	5.84E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1501	Schizophrenia	6043600	intron	MACROD2	140733	MACROD2	140733	20	15892325	6.18E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
1502	Schizophrenia	11186792	intron	BTAF1	9044	BTAF1	9044	10	92006558	6.28E-5	dbGaP	0	2859	21	Genome-Wide Association Study of Schizophrenia	African American
